CustomerID,PersonID
14870,18505
14871,16693
14872,3867
14873,13113
14874,19885
14875,20207
14876,17822
14877,14143
14878,15122
14879,8454
14880,3509
14881,5307
14882,19924
14883,3334
14884,9593
14885,11055
14886,2883
14887,11627
14888,19875
14889,9212
14890,3805
14891,5767
14892,8029
14893,3368
14894,16791
14895,16914
14896,7113
14897,17901
14898,9370
14899,13691
14900,11378
14901,2932
14902,7723
14903,2997
14904,13149
14905,16988
14906,6155
14907,8710
14908,9987
14909,6722
14910,8803
14911,7874
14912,11860
14913,10083
14914,8275
14915,2934
14916,7789
14917,14965
14918,8592
14919,19285
14920,16647
14921,8403
14922,7779
14923,2754
14924,19729
14925,12584
14926,15381
14927,18958
14928,11092
14929,20439
14930,7315
14931,5080
14932,11667
14933,20112
14934,8010
14935,12825
14936,15267
14937,9330
14938,5984
14939,20226
14940,8340
14941,19552
14942,18893
14943,19835
14944,14075
14945,12401
14946,7857
14947,12468
14948,12600
14949,6513
14950,10445
14951,20632
14952,19581
14953,7122
14954,16270
14955,18307
14956,14221
14957,11291
14958,12610
14959,11746
14960,5212
14961,12908
14962,6649
14963,2882
14964,11152
14965,13142
14966,19120
14967,8565
14968,15791
14969,7015
14970,10797
14971,17769
14972,8716
14973,19792
14974,1733
14975,4500
14976,18179
14977,18629
14978,14684
14979,13701
14980,8976
14981,20563
14982,12720
14983,12742
14984,7645
14985,12935
14986,4542
14987,16480
14988,5758
14989,3543
14990,19404
14991,13146
14992,5329
14993,14944
14994,4340
14995,7358
14996,11817
14997,14633
14998,17274
14999,9030
15000,12063
15001,5929
15002,11447
15003,17893
15004,5044
15005,14667
15006,11312
15007,7089
15008,4213
15009,20305
15010,20225
15011,10007
15012,19555
15013,9701
15014,11848
15015,18144
15016,18581
15017,3015
15018,14257
15019,18814
15020,11361
15021,4784
15022,6142
15023,14074
15024,17781
15025,10703
15026,14262
15027,4207
15028,10426
15029,12487
15030,18071
15031,5629
15032,10666
15033,18833
15034,14736
15035,10286
15036,20232
15037,9483
15038,3245
15039,8379
15040,20215
15041,8429
15042,3952
15043,20098
15044,17524
15045,8621
15046,16281
15047,18809
15048,3689
15049,18346
15050,18768
15051,2881
15052,10539
15053,4159
15054,13331
15055,14332
15056,7085
15057,7638
15058,7025
15059,2429
15060,2701
15061,17726
15062,7055
15063,10484
15064,19302
15065,12501
15066,18650
15067,18830
15068,3507
15069,6129
15070,2804
15071,14226
15072,18905
15073,8639
15074,12667
15075,7979
15076,14734
15077,7501
15078,18687
15079,17370
15080,3085
15081,5942
15082,2743
15083,15206
15084,7131
15085,20582
15086,6145
15087,13753
15088,12295
15089,16745
15090,15814
15091,8016
15092,15330
15093,17073
15094,13966
15095,4703
15096,1734
15097,20705
15098,18680
15099,4652
15100,15351
15101,20380
15102,15844
15103,17084
15104,12436
15105,16201
15106,20081
15107,11113
15108,12281
15109,18815
15110,18369
15111,17450
15112,19779
15113,17347
15114,18699
15115,6759
15116,8283
15117,17825
15118,19485
15119,17041
15120,18724
15121,9350
15122,17950
15123,7838
15124,13927
15125,19349
15126,15947
15127,18092
15128,7133
15129,20519
15130,13258
15131,12382
15132,11502
15133,9533
15134,7207
15135,20241
15136,11847
15137,5108
15138,13756
15139,13477
15140,15670
15141,17679
15142,5161
15143,15988
15144,9819
15145,20764
15146,3162
15147,17702
15148,6386
15149,2690
15150,12324
15151,5119
15152,18790
15153,2500
15154,11040
15155,2463
15156,6970
15157,16285
15158,11806
15159,5293
15160,15399
15161,8381
15162,20606
15163,19392
15164,9430
15165,16981
15166,4464
15167,10469
15168,15056
15169,18355
15170,8035
15171,11481
15172,10679
15173,13546
15174,9077
15175,10684
15176,9606
15177,18303
15178,9206
15179,10360
15180,15291
15181,4953
15182,9745
15183,8435
15184,14513
15185,15598
15186,17447
15187,17923
15188,14061
15189,12735
15190,2941
15191,5067
15192,8628
15193,16983
15194,19298
15195,13131
15196,15415
15197,5375
15198,19014
15199,10985
15200,4535
15201,7284
15202,13613
15203,18145
15204,9764
15205,3601
15206,9070
15207,2845
15208,12312
15209,18339
15210,4162
15211,2612
15212,13820
15213,13351
15214,3035
15215,6611
15216,13855
15217,6537
15218,13398
15219,12575
15220,6556
15221,15800
15222,19725
15223,9665
15224,11706
15225,3656
15226,14101
15227,2854
15228,8025
15229,9188
15230,15299
15231,7098
15232,12707
15233,7453
15234,18561
15235,10512
15236,19761
15237,4314
15238,14482
15239,7848
15240,13770
15241,8289
15242,6875
15243,11645
15244,12022
15245,13731
15246,20592
15247,9453
15248,5101
15249,12046
15250,16742
15251,17467
15252,8782
15253,3733
15254,7519
15255,15790
15256,14584
15257,18834
15258,20238
15259,7863
15260,18576
15261,10011
15262,9856
15263,7777
15264,20434
15265,16097
15266,13779
15267,15137
15268,2529
15269,10480
15270,8517
15271,6026
15272,5757
15273,6919
15274,18089
15275,15779
15276,11705
15277,3214
15278,6921
15279,17251
15280,7330
15281,17907
15282,11918
15283,5448
15284,10275
15285,11785
15286,16330
15287,10334
15288,6452
15289,8232
15290,4253
15291,20427
15292,19091
15293,14057
15294,18747
15295,13095
15296,20262
15297,19989
15298,10990
15299,4887
15300,13976
15301,20724
15302,11722
15303,3427
15304,7278
15305,6382
15306,19378
15307,11102
15308,11398
15309,18311
15310,2989
15311,18391
15312,7631
15313,15327
15314,14367
15315,2950
15316,12012
15317,19758
15318,19626
15319,9528
15320,14153
15321,4210
15322,16809
15323,5013
15324,15022
15325,5915
15326,18229
15327,14928
15328,3855
15329,19209
15330,8457
15331,18691
15332,5422
15333,10095
15334,10748
15335,13000
15336,3881
15337,19777
15338,10111
15339,6123
15340,7175
15341,12407
15342,7788
15343,13237
15344,5113
15345,12574
15346,4872
15347,9793
15348,16392
15349,10396
15350,18584
15351,6524
15352,19482
15353,8387
15354,20460
15355,18532
15356,12224
15357,19066
15358,8041
15359,5924
15360,17954
15361,5709
15362,10257
15363,6641
15364,12926
15365,19412
15366,20189
15367,11541
15368,18466
15369,15895
15370,3523
15371,6312
15372,13575
15373,11121
15374,4649
15375,12025
15376,19121
15377,11723
15378,14304
15379,3061
15380,17681
15381,8569
15382,8753
15383,14608
15384,4413
15385,20005
15386,18995
15387,4099
15388,11791
15389,10505
15390,16005
15391,6867
15392,10753
15393,9884
15394,11262
15395,18959
15396,11046
15397,5127
15398,5673
15399,8778
15400,15939
15401,19768
15402,15628
15403,13498
15404,10782
15405,13545
15406,3051
15407,11072
15408,11774
15409,14676
15410,10824
15411,10260
15412,6574
15413,20038
15414,14704
15415,19721
15416,13631
15417,4548
15418,14170
15419,16227
15420,16996
15421,17543
15422,7572
15423,5192
15424,10694
15425,16189
15426,8729
15427,8814
15428,14877
15429,5520
15430,2790
15431,18345
15432,4986
15433,5270
15434,18002
15435,8295
15436,19651
15437,15416
15438,10931
15439,15653
15440,12437
15441,11377
15442,12525
15443,16686
15444,11126
15445,16025
15446,7916
15447,7652
15448,12724
15449,3869
15450,11714
15451,13807
15452,16670
15453,7505
15454,13863
15455,16248
15456,20023
15457,3187
15458,17376
15459,6094
15460,17295
15461,6628
15462,17192
15463,4252
15464,9602
15465,6358
15466,15877
15467,5584
15468,19571
15469,3836
15470,10630
15471,11499
15472,20471
15473,3962
15474,6334
15475,20594
15476,20193
15477,16819
15478,7593
15479,10601
15480,16259
15481,2438
15482,6054
15483,10837
15484,5991
15485,10574
15486,5817
15487,14543
15488,14698
15489,12249
15490,20568
15491,2525
15492,19653
15493,5314
15494,3659
15495,19062
15496,12138
15497,9691
15498,2816
15499,17195
15500,20522
15501,6619
15502,14851
15503,8370
15504,14014
15505,8833
15506,14229
15507,9724
15508,19118
15509,7029
15510,6498
15511,3405
15512,5668
15513,10057
15514,8330
15515,17182
15516,17104
15517,15679
15518,13799
15519,9267
15520,13854
15521,19902
15522,6514
15523,6435
15524,4453
15525,10075
15526,7520
15527,19092
15528,14578
15529,17556
15530,12314
15531,9196
15532,11507
15533,3635
15534,15031
15535,16736
15536,11810
15537,20039
15538,5475
15539,9538
15540,14989
15541,9007
15542,10376
15543,19557
15544,17361
15545,20456
15546,6143
15547,6812
15548,20698
15549,5084
15550,18789
15551,8235
15552,18641
15553,8198
15554,8848
15555,3183
15556,18259
15557,15092
15558,3148
15559,13709
15560,3318
15561,16959
15562,20590
15563,16562
15564,13743
15565,16486
15566,5502
15567,8331
15568,5515
15569,20686
15570,19254
15571,16806
15572,11604
15573,17399
15574,14389
15575,4511
15576,4512
15577,3382
15578,15624
15579,7180
15580,11217
15581,3371
15582,18075
15583,20653
15584,11428
15585,11124
15586,19249
15587,3485
15588,14320
15589,9044
15590,10892
15591,10176
15592,6236
15593,17187
15594,13997
15595,16084
15596,9622
15597,17256
15598,14049
15599,5646
15600,12577
15601,17319
15602,11903
15603,19207
15604,4084
15605,17305
15606,3866
15607,15601
15608,8397
15609,5141
15610,3528
15611,10141
15612,9043
15613,14055
15614,7829
15615,18695
15616,6239
15617,12232
15618,5883
15619,7930
15620,7493
15621,12059
15622,1735
15623,16138
15624,6830
15625,14610
15626,5019
15627,15803
15628,19232
15629,18780
15630,16589
15631,12651
15632,16616
15633,8956
15634,14220
15635,14364
15636,18035
15637,16856
15638,4982
15639,8122
15640,19011
15641,3870
15642,4856
15643,12776
15644,9859
15645,13642
15646,19528
15647,12192
15648,8162
15649,14053
15650,5562
15651,7267
15652,11536
15653,11842
15654,7935
15655,9774
15656,5634
15657,13857
15658,19381
15659,8933
15660,20544
15661,18450
15662,19099
15663,5729
15664,15103
15665,10686
15666,4802
15667,14732
15668,2993
15669,3464
15670,7850
15671,14452
15672,2956
15673,12456
15674,4224
15675,10326
15676,18188
15677,20124
15678,17754
15679,6149
15680,8606
15681,19573
15682,15271
15683,5744
15684,6826
15685,13741
15686,11718
15687,10255
15688,14491
15689,17586
15690,4119
15691,13324
15692,18003
15693,7470
15694,3144
15695,10842
15696,8385
15697,20339
15698,17742
15699,14475
15700,5485
15701,15295
15702,3286
15703,16661
15704,20413
15705,5852
15706,16191
15707,13754
15708,4444
15709,18941
15710,18854
15711,18063
15712,18881
15713,12308
15714,17285
15715,10261
15716,11107
15717,7100
15718,2635
15719,12391
15720,7083
15721,4862
15722,7655
15723,4579
15724,13278
15725,12814
15726,7809
15727,11984
15728,20500
15729,3373
15730,19204
15731,20470
15732,17668
15733,18536
15734,19786
15735,14122
15736,8693
15737,18310
15738,12040
15739,15391
15740,17048
15741,10910
15742,11320
15743,11012
15744,8274
15745,13359
15746,12262
15747,16371
15748,6243
15749,11302
15750,3244
15751,2510
15752,16030
15753,17698
15754,20766
15755,5600
15756,10547
15757,13221
15758,10530
15759,7937
15760,14030
15761,4397
15762,15838
15763,4416
15764,13053
15765,9170
15766,8810
15767,20199
15768,11844
15769,7545
15770,14164
15771,3292
15772,18113
15773,6954
15774,2717
15775,8647
15776,16539
15777,11707
15778,17298
15779,5359
15780,5855
15781,4214
15782,9428
15783,6675
15784,9911
15785,13118
15786,11553
15787,19754
15788,11538
15789,1736
15790,13449
15791,19148
15792,6466
15793,15009
15794,8478
15795,15497
15796,13665
15797,14773
15798,14366
15799,11809
15800,6638
15801,16327
15802,8575
15803,20311
15804,17535
15805,12162
15806,4955
15807,1737
15808,18761
15809,6233
15810,7637
15811,1738
15812,17382
15813,13354
15814,19556
15815,19946
15816,11800
15817,20323
15818,4064
15819,8501
15820,14913
15821,17755
15822,8617
15823,8507
15824,19825
15825,7673
15826,7578
15827,8636
15828,13224
15829,13723
15830,17363
15831,12714
15832,15945
15833,10370
15834,10216
15835,4600
15836,4929
15837,11030
15838,11048
15839,18409
15840,2709
15841,5479
15842,3399
15843,17158
15844,11673
15845,9964
15846,13340
15847,4248
15848,10446
15849,20050
15850,19739
15851,12144
15852,13371
15853,11388
15854,7266
15855,17290
15856,5452
15857,11232
15858,16203
15859,3943
15860,11044
15861,7752
15862,16434
15863,16757
15864,3703
15865,7467
15866,12053
15867,11815
15868,5581
15869,10741
15870,8567
15871,6594
15872,9853
15873,3161
15874,17677
15875,15334
15876,5065
15877,15900
15878,5806
15879,18575
15880,15147
15881,11480
15882,9048
15883,12867
15884,12940
15885,15269
15886,18821
15887,9813
15888,3006
15889,17147
15890,6376
15891,16571
15892,15543
15893,3619
15894,13982
15895,9796
15896,17759
15897,3388
15898,16298
15899,14034
15900,3817
15901,3603
15902,6169
15903,3955
15904,12789
15905,12143
15906,11156
15907,15166
15908,17880
15909,6815
15910,5550
15911,10339
15912,7319
15913,13207
15914,6469
15915,14768
15916,18467
15917,12245
15918,14787
15919,9846
15920,13435
15921,20026
15922,13294
15923,17017
15924,12675
15925,4046
15926,4632
15927,8741
15928,8788
15929,3539
15930,20683
15931,6581
15932,10428
15933,14628
15934,16626
15935,10515
15936,12034
15937,11330
15938,15796
15939,11085
15940,5202
15941,7900
15942,4804
15943,14096
15944,7963
15945,8003
15946,3761
15947,8751
15948,7663
15949,10208
15950,8205
15951,10352
15952,14637
15953,6997
15954,11280
15955,6881
15956,6582
15957,5989
15958,19954
15959,17803
15960,19275
15961,12450
15962,18171
15963,12313
15964,14801
15965,20479
15966,2749
15967,12978
15968,3734
15969,15083
15970,17690
15971,6547
15972,8854
15973,18244
15974,4656
15975,9403
15976,16092
15977,11056
15978,4410
15979,19894
15980,3302
15981,5843
15982,15610
15983,12748
15984,17127
15985,4912
15986,15290
15987,19939
15988,4239
15989,9756
15990,14741
15991,17926
15992,7529
15993,13145
15994,19341
15995,11117
15996,12986
15997,7331
15998,7073
15999,10690
16000,3319
16001,17010
16002,7804
16003,11509
16004,11026
16005,16676
16006,7135
16007,18548
16008,10908
16009,18847
16010,19951
16011,3231
16012,19604
16013,4378
16014,18091
16015,3477
16016,20274
16017,14587
16018,19542
16019,10456
16020,5720
16021,9524
16022,4959
16023,13332
16024,16689
16025,18313
16026,19594
16027,14378
16028,14669
16029,3472
16030,2620
16031,4735
16032,13503
16033,2479
16034,15525
16035,14956
16036,3274
16037,8014
16038,11100
16039,6512
16040,19161
16041,11656
16042,4732
16043,14525
16044,19891
16045,3111
16046,12833
16047,12129
16048,12056
16049,7781
16050,7750
16051,5190
16052,14761
16053,7896
16054,14740
16055,18022
16056,16651
16057,8997
16058,17692
16059,18400
16060,13227
16061,13566
16062,10800
16063,16680
16064,2667
16065,8138
16066,14534
16067,3280
16068,16883
16069,11744
16070,9679
16071,12164
16072,15627
16073,7291
16074,15966
16075,11991
16076,9053
16077,3068
16078,19933
16079,9933
16080,13379
16081,10185
16082,5949
16083,4558
16084,10597
16085,12844
16086,14092
16087,6551
16088,14242
16089,14161
16090,11868
16091,11559
16092,3529
16093,20551
16094,11946
16095,4630
16096,2607
16097,3460
16098,19879
16099,13328
16100,17207
16101,10642
16102,13851
16103,10693
16104,10462
16105,14316
16106,13865
16107,9357
16108,14848
16109,16039
16110,6904
16111,10246
16112,18338
16113,13296
16114,13281
16115,20543
16116,13415
16117,9390
16118,17118
16119,3172
16120,14553
16121,20607
16122,16094
16123,2736
16124,15119
16125,19417
16126,8012
16127,9334
16128,20036
16129,6888
16130,1739
16131,14910
16132,9905
16133,6969
16134,11147
16135,18945
16136,20197
16137,17102
16138,6670
16139,7761
16140,4318
16141,8322
16142,10511
16143,9310
16144,14181
16145,10764
16146,6378
16147,5967
16148,11161
16149,13460
16150,11460
16151,20228
16152,9277
16153,5324
16154,10132
16155,7181
16156,13622
16157,7320
16158,18547
16159,4571
16160,18692
16161,4685
16162,9224
16163,13402
16164,20722
16165,11438
16166,20559
16167,4920
16168,19935
16169,17900
16170,12767
16171,10844
16172,18609
16173,19338
16174,14051
16175,17184
16176,9019
16177,17297
16178,2826
16179,2450
16180,15873
16181,6284
16182,13044
16183,14044
16184,19860
16185,9309
16186,16274
16187,13060
16188,15208
16189,3042
16190,14847
16191,17737
16192,10070
16193,19260
16194,20599
16195,18149
16196,4170
16197,15259
16198,10964
16199,4243
16200,9322
16201,11792
16202,2616
16203,3078
16204,4295
16205,8062
16206,11021
16207,5180
16208,3259
16209,9991
16210,19312
16211,15998
16212,8935
16213,9629
16214,19521
16215,16022
16216,4897
16217,3055
16218,20419
16219,14223
16220,19177
16221,10180
16222,18230
16223,15783
16224,18703
16225,3810
16226,3230
16227,16585
16228,12817
16229,9133
16230,19077
16231,18825
16232,14718
16233,10506
16234,3774
16235,15320
16236,19010
16237,8383
16238,7247
16239,16334
16240,10217
16241,7483
16242,11694
16243,3248
16244,2586
16245,2827
16246,13931
16247,12176
16248,20182
16249,15200
16250,9352
16251,8582
16252,14751
16253,17275
16254,3222
16255,3606
16256,4597
16257,10139
16258,9733
16259,9632
16260,15074
16261,18656
16262,19905
16263,5031
16264,20467
16265,19968
16266,11947
16267,13123
16268,20660
16269,20015
16270,7695
16271,9017
16272,9490
16273,10072
16274,11798
16275,8841
16276,18499
16277,11396
16278,16046
16279,19453
16280,5706
16281,9282
16282,6327
16283,12671
16284,15830
16285,4537
16286,15755
16287,2398
16288,13178
16289,19960
16290,16875
16291,20661
16292,4496
16293,16767
16294,6541
16295,13250
16296,10771
16297,9757
16298,7137
16299,16640
16300,18621
16301,12719
16302,4990
16303,16416
16304,18058
16305,4058
16306,6306
16307,12074
16308,8696
16309,13886
16310,18681
16311,16978
16312,16273
16313,3212
16314,5837
16315,14728
16316,12087
16317,20085
16318,15937
16319,14346
16320,19774
16321,3263
16322,16507
16323,2567
16324,12496
16325,11850
16326,18382
16327,10206
16328,9080
16329,2449
16330,5107
16331,8475
16332,13676
16333,16665
16334,2696
16335,2509
16336,17122
16337,17367
16338,11534
16339,4304
16340,16544
16341,11319
16342,2589
16343,20073
16344,4419
16345,2558
16346,15698
16347,9511
16348,11118
16349,7910
16350,3860
16351,4916
16352,2674
16353,12530
16354,8678
16355,12543
16356,10345
16357,7086
16358,6033
16359,8472
16360,18076
16361,3772
16362,18757
16363,8327
16364,3563
16365,11003
16366,7507
16367,12221
16368,11618
16369,7478
16370,16164
16371,5568
16372,7417
16373,9172
16374,3744
16375,10468
16376,10559
16377,10297
16378,10336
16379,15686
16380,8148
16381,11951
16382,11087
16383,14183
16384,9111
16385,16547
16386,19190
16387,19411
16388,10337
16389,10269
16390,16826
16391,7794
16392,10500
16393,4449
16394,15028
16395,20001
16396,20516
16397,2741
16398,7975
16399,10331
16400,6760
16401,17725
16402,18304
16403,19834
16404,9529
16405,3147
16406,12946
16407,12271
16408,10907
16409,9682
16410,14080
16411,4062
16412,17470
16413,10378
16414,7555
16415,16047
16416,15207
16417,6113
16418,16356
16419,12411
16420,6681
16421,18738
16422,4137
16423,7819
16424,18470
16425,2426
16426,18297
16427,15145
16428,6544
16429,12970
16430,8484
16431,8037
16432,18205
16433,14532
16434,3550
16435,14665
16436,6489
16437,18386
16438,3215
16439,12203
16440,15620
16441,16896
16442,16283
16443,12182
16444,18722
16445,8644
16446,6300
16447,4623
16448,6167
16449,19163
16450,9904
16451,5115
16452,8883
16453,3376
16454,3848
16455,5921
16456,18432
16457,18546
16458,8999
16459,9930
16460,4693
16461,4956
16462,7080
16463,3627
16464,17304
16465,16573
16466,12003
16467,20123
16468,18880
16469,8382
16470,18117
16471,7428
16472,11778
16473,12227
16474,10349
16475,4181
16476,20367
16477,3681
16478,14506
16479,19418
16480,17310
16481,12505
16482,10375
16483,19122
16484,2560
16485,13889
16486,15502
16487,19280
16488,20100
16489,7884
16490,11698
16491,18211
16492,6768
16493,15377
16494,6880
16495,13787
16496,12207
16497,20363
16498,17892
16499,7976
16500,20299
16501,7395
16502,15576
16503,18129
16504,6629
16505,8266
16506,8791
16507,16437
16508,18011
16509,18975
16510,9413
16511,11013
16512,17006
16513,5559
16514,15940
16515,15798
16516,4351
16517,16362
16518,17360
16519,3645
16520,16488
16521,8440
16522,16300
16523,17649
16524,6665
16525,4926
16526,10934
16527,19328
16528,7498
16529,14487
16530,8797
16531,12386
16532,4203
16533,2518
16534,5895
16535,13422
16536,18787
16537,10968
16538,17620
16539,11334
16540,6752
16541,5372
16542,18408
16543,11461
16544,14972
16545,19793
16546,8048
16547,5394
16548,10254
16549,13806
16550,7866
16551,11403
16552,11032
16553,9566
16554,16309
16555,14536
16556,7156
16557,20259
16558,3980
16559,15432
16560,18402
16561,4141
16562,12247
16563,10361
16564,17749
16565,20482
16566,8932
16567,2995
16568,6779
16569,12256
16570,19937
16571,6027
16572,13583
16573,11271
16574,11037
16575,18973
16576,20478
16577,17440
16578,7355
16579,18335
16580,12152
16581,2625
16582,18343
16583,18084
16584,14511
16585,17959
16586,5221
16587,18574
16588,16080
16589,16725
16590,20365
16591,6892
16592,6341
16593,5040
16594,18869
16595,17657
16596,9945
16597,12072
16598,4617
16599,6441
16600,6272
16601,10388
16602,15097
16603,1740
16604,11173
16605,3348
16606,15605
16607,6467
16608,15572
16609,19022
16610,10784
16611,18539
16612,9686
16613,8881
16614,16636
16615,3205
16616,19123
16617,4878
16618,19632
16619,18924
16620,17515
16621,1741
16622,19678
16623,5070
16624,14897
16625,9258
16626,14951
16627,5851
16628,16700
16629,4984
16630,9439
16631,3395
16632,11264
16633,12140
16634,11472
16635,2954
16636,14743
16637,17015
16638,17904
16639,15007
16640,13494
16641,20349
16642,16535
16643,3845
16644,5232
16645,18947
16646,4450
16647,3683
16648,19753
16649,9469
16650,10198
16651,12062
16652,19911
16653,9647
16654,2626
16655,11492
16656,5558
16657,4809
16658,8962
16659,12222
16660,14419
16661,19385
16662,17616
16663,4966
16664,9893
16665,13833
16666,3564
16667,9505
16668,7907
16669,18195
16670,12476
16671,19132
16672,11463
16673,18269
16674,16999
16675,10689
16676,3037
16677,5193
16678,14576
16679,9952
16680,15707
16681,13104
16682,14341
16683,11420
16684,20105
16685,13738
16686,6302
16687,14446
16688,10415
16689,12842
16690,5798
16691,15047
16692,10313
16693,6491
16694,5761
16695,20603
16696,5898
16697,13673
16698,5969
16699,8211
16700,15758
16701,2409
16702,19671
16703,16269
16704,3516
16705,7730
16706,11498
16707,19126
16708,16209
16709,11150
16710,7537
16711,18299
16712,5021
16713,17194
16714,4507
16715,8290
16716,6195
16717,9624
16718,13303
16719,12849
16720,20723
16721,14276
16722,14479
16723,11556
16724,5877
16725,18676
16726,13541
16727,4838
16728,15321
16729,4223
16730,8089
16731,11453
16732,2739
16733,19423
16734,11878
16735,7357
16736,7568
16737,1742
16738,6422
16739,19322
16740,5369
16741,17317
16742,17142
16743,9463
16744,12392
16745,14217
16746,19218
16747,18189
16748,14410
16749,5488
16750,14275
16751,16591
16752,17201
16753,11360
16754,14997
16755,19331
16756,4559
16757,8495
16758,6606
16759,19799
16760,2905
16761,14890
16762,8597
16763,12721
16764,17380
16765,4471
16766,3033
16767,12790
16768,13729
16769,18646
16770,15396
16771,4731
16772,9773
16773,6688
16774,13736
16775,12647
16776,4483
16777,6305
16778,13626
16779,20697
16780,15131
16781,6987
16782,4803
16783,19639
16784,20302
16785,18095
16786,15464
16787,11452
16788,5587
16789,11099
16790,17221
16791,5199
16792,3241
16793,10474
16794,3545
16795,7668
16796,11141
16797,15419
16798,6121
16799,3134
16800,9559
16801,19846
16802,4812
16803,14447
16804,5258
16805,3876
16806,13035
16807,7574
16808,3518
16809,8017
16810,18752
16811,5466
16812,8461
16813,13272
16814,9385
16815,18682
16816,11045
16817,14399
16818,3300
16819,14822
16820,2414
16821,9950
16822,10906
16823,18600
16824,14962
16825,17783
16826,14820
16827,18036
16828,16466
16829,9113
16830,10858
16831,6750
16832,15581
16833,14678
16834,20691
16835,16323
16836,17938
16837,11919
16838,6424
16839,20390
16840,14385
16841,16004
16842,11439
16843,15664
16844,11883
16845,10314
16846,16064
16847,5041
16848,12099
16849,15736
16850,3513
16851,5820
16852,4576
16853,8851
16854,4350
16855,3105
16856,8925
16857,14440
16858,10659
16859,5222
16860,3375
16861,5477
16862,16381
16863,11149
16864,19621
16865,6891
16866,9777
16867,10529
16868,4391
16869,7406
16870,9233
16871,11608
16872,17817
16873,10947
16874,18520
16875,12551
16876,4830
16877,10305
16878,4958
16879,11180
16880,8116
16881,11261
16882,16936
16883,18540
16884,5086
16885,15517
16886,12916
16887,14607
16888,7707
16889,18660
16890,15428
16891,2751
16892,9288
16893,14835
16894,12073
16895,20319
16896,10045
16897,3714
16898,15414
16899,18923
16900,4066
16901,15588
16902,20364
16903,4741
16904,8875
16905,9442
16906,7198
16907,11899
16908,10680
16909,11024
16910,6575
16911,5549
16912,13463
16913,13836
16914,9714
16915,16132
16916,6197
16917,19512
16918,8538
16919,3234
16920,15848
16921,13196
16922,11865
16923,5608
16924,20381
16925,13153
16926,13707
16927,9872
16928,15837
16929,10187
16930,2508
16931,4485
16932,17136
16933,20033
16934,9024
16935,10836
16936,1743
16937,19089
16938,12035
16939,9301
16940,11476
16941,20704
16942,20600
16943,18991
16944,12567
16945,19231
16946,15187
16947,9446
16948,11888
16949,5444
16950,15695
16951,6809
16952,17432
16953,8667
16954,3840
16955,15016
16956,6251
16957,4306
16958,11710
16959,13262
16960,8278
16961,7816
16962,7012
16963,7822
16964,13277
16965,9589
16966,3063
16967,17002
16968,13901
16969,16041
16970,2979
16971,7119
16972,4814
16973,9395
16974,8937
16975,17929
16976,17665
16977,16662
16978,14629
16979,20552
16980,11394
16981,6057
16982,15333
16983,15754
16984,13671
16985,5264
16986,10303
16987,4097
16988,15148
16989,19505
16990,7039
16991,19244
16992,14104
16993,16874
16994,9805
16995,12170
16996,11518
16997,10913
16998,10607
16999,20276
17000,7271
17001,12419
17002,18511
17003,13986
17004,14228
17005,8818
17006,17886
17007,6021
17008,16032
17009,13687
17010,19223
17011,10109
17012,9405
17013,10018
17014,18739
17015,7552
17016,3200
17017,4534
17018,5775
17019,10901
17020,12596
17021,19892
17022,20557
17023,3998
17024,7765
17025,17995
17026,5171
17027,11719
17028,19609
17029,5024
17030,13013
17031,11311
17032,7624
17033,13249
17034,11657
17035,5151
17036,10077
17037,2623
17038,6449
17039,7865
17040,5234
17041,5594
17042,18373
17043,2502
17044,7465
17045,20269
17046,3969
17047,15175
17048,18753
17049,17369
17050,8720
17051,5831
17052,12881
17053,9753
17054,20389
17055,13372
17056,17091
17057,8651
17058,11517
17059,14146
17060,10789
17061,18478
17062,11355
17063,12899
17064,3090
17065,3178
17066,14125
17067,7103
17068,17333
17069,11372
17070,17703
17071,11929
17072,3199
17073,14502
17074,11197
17075,5825
17076,6865
17077,20131
17078,11459
17079,16435
17080,8172
17081,20453
17082,11164
17083,8793
17084,19784
17085,13175
17086,4389
17087,18389
17088,9108
17089,20769
17090,18514
17091,7411
17092,4345
17093,15286
17094,7010
17095,17784
17096,12515
17097,9723
17098,13396
17099,20093
17100,17937
17101,20103
17102,5100
17103,8179
17104,4111
17105,12353
17106,15049
17107,8777
17108,17764
17109,10759
17110,10606
17111,11511
17112,6230
17113,7255
17114,2929
17115,17410
17116,16669
17117,3442
17118,8722
17119,11233
17120,8416
17121,13936
17122,9825
17123,11702
17124,3216
17125,9094
17126,2730
17127,8262
17128,13129
17129,3341
17130,9625
17131,19039
17132,2452
17133,14212
17134,10391
17135,4594
17136,5690
17137,5398
17138,8123
17139,8926
17140,14406
17141,9074
17142,13971
17143,6651
17144,5461
17145,12612
17146,15510
17147,9868
17148,3186
17149,14730
17150,3796
17151,19874
17152,5215
17153,13713
17154,8305
17155,17866
17156,3209
17157,3753
17158,17152
17159,15863
17160,13101
17161,10622
17162,19744
17163,3731
17164,18014
17165,16307
17166,1744
17167,5689
17168,10074
17169,12236
17170,19826
17171,10838
17172,16754
17173,6674
17174,7130
17175,9542
17176,14901
17177,13809
17178,4753
17179,6342
17180,15369
17181,11497
17182,3519
17183,19405
17184,6691
17185,3541
17186,15655
17187,12504
17188,8189
17189,7444
17190,9643
17191,9022
17192,12185
17193,3404
17194,3775
17195,8284
17196,19438
17197,4564
17198,6180
17199,17903
17200,16838
